charger_id,station_name,address,city,state,latitude,longitude,x_projected,y_projected,level,plug_power_kw,plug_count,ev_network,connector_types,facility_type
l2_DC_0218,"777 6th Street, NW",777 6th Street Northwest,Washington,DC,38.899372,-77.0195899,398300.4152,136835.7533,L2,7.2,2,Blink Network,J1772,
l2_DC_0219,WSHDC STATION 1,565 C St NW,Washington,DC,38.893265,-77.018616,398384.7557,136157.8109,L2,7.2,2,ChargePoint Network,J1772,
l2_DC_0220,One Franklin Square Parking Garage,1010 13th St NW,Washington,DC,38.90294784,-77.03004941,397393.2424,137232.947,L2,7.2,4,Non-Networked,J1772,PARKING_GARAGE
l2_DC_0221,John Hopkins University,555 Pennsylvania Avenue Northwest,Washington,DC,38.893252731112256,-77.01937536060177,398318.8795,136156.4627,L2,7.2,2,Blink Network,J1772,
l2_DC_0222,RRBPARKING VIP 1,1300 Pennsylvania Avenue NW,Washington,DC,38.894767,-77.02973,397420.6504,136324.8004,L2,7.2,2,ChargePoint Network,J1772,
l2_DC_0223,RRBPARKING VIP 3,1300 Pennsylvania Avenue NW,Washington,DC,38.894903,-77.029814,397413.3683,136339.8999,L2,7.2,2,ChargePoint Network,J1772,
l2_DC_0224,RRBPARKING VIP 2,1300 Pennsylvania Avenue NW,Washington,DC,38.895006,-77.02963,397429.3341,136351.3285,L2,7.2,2,ChargePoint Network,J1772,
l2_DC_0225,RRBPARKING 14ST 5,1300 Pennsylvania Ave NW,Washington,DC,38.894375,-77.030753,397331.8904,136281.3149,L2,7.2,2,ChargePoint Network,J1772,
l2_DC_0226,RRBPARKING 14ST 4,1300 Pennsylvania Avenue NW,Washington,DC,38.892992,-77.030357,397366.1922,136127.7796,L2,7.2,2,ChargePoint Network,J1772,
dcfc_DC_0007,Cathedral Commons - Tesla Supercharger,3401 Idaho Ave NW,Washington,DC,38.93424,-77.07292,393677.4236,140708.7327,DCFC_TESLA,150,8,Tesla,TESLA,
l2_DC_0227,Akridge,900 7th Street NW,Washington,DC,38.9020131,-77.0227351,398027.6602,137128.9996,L2,7.2,4,Blink Network,J1772,
l2_DC_0228,RRBPARKING 14ST 6,1300 Pennsylvania Avenue NW,Washington,DC,38.893516,-77.030955,397314.3342,136185.9651,L2,7.2,2,ChargePoint Network,J1772,
l2_DC_0229,Franklin Tower,1401 I Street NW,Washington,DC,38.90144,-77.0322,397206.6407,137065.6285,L2,7.2,2,Blink Network,J1772,
l2_DC_0230,SCD 1700M LLC,1150 17th Street Northwest,Washington,DC,38.90551267730623,-77.03919324774215,396600.2279,137517.9656,L2,7.2,19,Blink Network,J1772,
l2_DC_0231,ELEVATION CHARGER #4,100 Florida Ave NE,Washington,DC,38.908939,-77.003598,399687.6681,137897.5896,L2,7.2,2,ChargePoint Network,J1772,
l2_DC_0232,Margarite,1280 Union Street Northeast,Washington,DC,38.909688941996954,-77.000698762368,399939.128,137980.8331,L2,7.2,6,Blink Network,J1772,
l2_DC_0233,Sursum Corda - Parking Lot,1112 First Ter NW,Washington,DC,38.90429,-77.012001,398958.7831,137381.576,L2,7.2,7,EVOKE,J1772,MULTI_UNIT_DWELLING
l2_DC_0234,"14 Kennedy Street, NW, Washington, DC 20011",14 Kennedy Street NW,Washington,DC,38.956478,-77.010561,399084.3709,143174.8726,L2,7.2,1,EV Connect,J1772,
l2_DC_0235,1200 New Hampshire Ave. NW. Garage - Lot 729,2146 M St. NW.,Washington,DC,38.90533613081853,-77.04797040671112,395838.9134,137498.7314,L2,7.2,4,FLASH,J1772,PUBLIC
l2_DC_0236,Zone 9 Ramp E,"1849 C Street, NW Mail Stop 1530",Washington,DC,38.89448,-77.04241,396320.6453,136293.3765,L2,7.2,2,VIALYNK,J1772,
l2_DC_0237,Zone 7 Ramp G,"1849 C Street, NW Mail Stop 1530",Washington,DC,38.89448,-77.04241,396320.6453,136293.3765,L2,7.2,2,VIALYNK,J1772,
l2_DC_0238,Zone 2 Ramp B,"1849 C Street, NW Mail Stop 1530",Washington,DC,38.89448,-77.04241,396320.6453,136293.3765,L2,7.2,2,VIALYNK,J1772,
l2_DC_0239,20 M Street,20 M Street Southeast,Washington,DC,38.876967895122476,-77.00776213240192,399326.1905,134348.5718,L2,7.2,4,Blink Network,J1772,
l2_DC_0240,HILLWOOD MUSEUM PARKING_DECK,4155 Linnean Ave NW,Washington,DC,38.944383,-77.052708,395430.4981,141833.4869,L2,7.2,2,ChargePoint Network,J1772,
